Longitude,Latitude,Elevation,mEast,mNorth,Fix_Type,UTC_Time,Speed,Course,SF_1,SF_2,SF_3,SF_4,F14,F15
-111.977758,33.078376,356.84,408740.9398,3660400.816,2,154237,2.8,267.8,0,VERT,QUAD,68,,
-111.977758,33.078351,356.68,408740.9414,3660397.989,2,154534.2,2.4,89.6,0,VERT,QUAD,57,,
-111.977766,33.079093,359.26,408740.9429,3660480.315,1,183412,3.09,73.1,0,VERT,QUAD,66,,
-111.977772,33.079651,357.1,408740.9492,3660542.119,2,154652.8,2.99,278.7,57,VERT,QUAD,61,,
-111.977773,33.079732,357.21,408740.9493,3660551.155,2,153157.2,2.87,269.6,53,VERT,QUAD,57,,
-111.977765,33.079037,358.49,408740.9499,3660474.051,1,184430.2,3.02,101.1,0,VERT,QUAD,63,,
-111.977764,33.078874,357.27,408740.9499,3660456.022,1,191809.6,2.86,105.5,0,VERT,QUAD,63,,
-111.977765,33.078956,357.75,408740.9509,3660465.147,1,190337.4,2.83,266.1,0,VERT,QUAD,63,,
-111.977775,33.079944,357.24,408740.9538,3660574.683,2,145225.4,3.22,97.4,48,VERT,QUAD,52,,
-111.977773,33.079764,357.38,408740.954,3660554.659,2,152431,2.61,85.2,46,VERT,QUAD,50,,
-111.977763,33.078844,357.86,408740.9559,3660452.651,1,192858.8,3.14,252.9,0,VERT,QUAD,55,,
-111.977769,33.079324,357.48,408740.9569,3660505.873,2,164118,2.6,237.9,55,VERT,QUAD,59,,
-111.977764,33.078918,356.82,408740.9574,3660460.834,2,190621,2.72,79.4,0,VERT,QUAD,58,,
-111.97777,33.079482,357.52,408740.9618,3660523.436,2,161219.6,2.53,88.5,63,VERT,QUAD,67,,
-111.977773,33.079701,357.11,408740.9638,3660547.696,2,153503.6,2.44,103.2,53,VERT,QUAD,57,,
-111.977768,33.079268,358.73,408740.9644,3660499.663,1,181409.6,3.11,266.1,0,VERT,QUAD,61,,
-111.977762,33.078771,358.92,408740.9645,3660444.557,1,193138.8,2.68,114.4,0,VERT,QUAD,53,,
-111.977776,33.079974,357.29,408740.9652,3660577.91,2,144935.8,3.01,266.8,47,VERT,QUAD,51,,
-111.977768,33.079298,357.46,408740.9674,3660502.99,2,164409.8,2.72,88.4,56,VERT,QUAD,60,,
-111.97776,33.078532,356.74,408740.9695,3660418.035,1,200955.2,2.96,93.4,0,VERT,QUAD,62,,
-111.977766,33.079119,358.15,408740.9698,3660483.209,2,183142,3.01,271.7,0,VERT,QUAD,65,,
-111.977758,33.078426,356.08,408740.9727,3660406.36,2,202828.6,2.69,86.5,0,VERT,QUAD,61,,
-111.977774,33.079824,356.54,408740.9783,3660561.278,2,151251.2,2.2,84.4,48,VERT,QUAD,52,,
-111.977774,33.079878,357.24,408740.9789,3660567.354,2,150149.6,2.16,88.3,48,VERT,QUAD,52,,
-111.977774,33.079851,356.63,408740.9792,3660564.383,2,150939.8,1.89,257.7,51,VERT,QUAD,55,,
-111.977769,33.079355,358.23,408740.9793,3660509.276,2,163343,2.28,106.2,52,VERT,QUAD,56,,
-111.977758,33.078376,356.84,408740.9864,3660400.816,2,154237,2.8,267.8,0,VERT,QUAD,68,,
-111.977769,33.079413,357.69,408740.993,3660515.763,2,162311.6,2.37,97.9,55,VERT,QUAD,59,,
-111.97776,33.078591,357.56,408740.9933,3660424.599,2,200019.8,2.64,92.2,0,VERT,QUAD,51,,
-111.977767,33.079188,360.28,408740.9941,3660490.826,1,182243.8,3.11,273.7,0,VERT,QUAD,60,,
-111.977764,33.078984,357.81,408740.9975,3660468.14,1,185633.6,2.76,79.1,0,VERT,QUAD,60,,
-111.977761,33.078687,357.35,408740.9996,3660435.298,1,194810.6,2.57,280.7,0,VERT,QUAD,39,,
-111.977759,33.078471,356.49,408741,3660411.293,1,201906.6,3.24,74.7,0,VERT,QUAD,61,,
-111.977759,33.078499,356.51,408741.0007,3660414.376,2,201629.6,2.48,254.1,0,VERT,QUAD,62,,
-111.977771,33.079584,357.27,408741.002,3660534.767,2,155738.6,2.54,289.8,56,VERT,QUAD,60,,
-111.97777,33.079513,358.71,408741.0029,3660526.839,1,160904.4,2.57,289.6,60,VERT,QUAD,64,,
-111.977771,33.079614,357.21,408741.0049,3660538.082,2,154951.4,2.57,95,60,VERT,QUAD,64,,
-111.977766,33.079153,359.67,408741.014,3660486.945,1,182511.8,3.21,87.6,0,VERT,QUAD,59,,
-111.977757,33.078351,356.68,408741.0161,3660397.988,2,154534.4,2.6,88.3,0,VERT,QUAD,56,,
-111.977761,33.078741,357.25,408741.0174,3660441.219,2,193823,2.74,274.3,0,VERT,QUAD,49,,
-111.97777,33.079547,356.84,408741.0195,3660530.631,2,160043.8,2.78,88,57,VERT,QUAD,61,,
-111.977763,33.078844,357.86,408741.0212,3660452.651,1,192858.6,2.61,273,0,VERT,QUAD,57,,
-111.977763,33.078918,356.82,408741.0228,3660460.833,2,190621,2.72,79.4,0,VERT,QUAD,57,,
-111.97776,33.078623,357.06,408741.0267,3660428.191,2,195730.6,2.07,264.8,0,VERT,QUAD,45,,
-111.977773,33.07979,357.16,408741.0276,3660557.552,2,152111.2,2.18,296,51,VERT,QUAD,55,,
-111.977769,33.07945,357.48,408741.0316,3660519.909,2,162004.8,2.71,261,60,VERT,QUAD,64,,
-111.977757,33.078376,356.84,408741.0331,3660400.815,2,154237,2.8,267.8,0,VERT,QUAD,68,,
-111.977763,33.078874,357.27,408741.0339,3660456.021,1,191809.8,2.55,89.8,0,VERT,QUAD,64,,
-111.977773,33.079764,357.38,408741.0381,3660554.669,2,152431.2,2.21,83.1,45,VERT,QUAD,49,,
-111.977774,33.079909,357.09,408741.0388,3660570.78,2,145901.2,3.09,261.3,50,VERT,QUAD,54,,
-111.977768,33.079324,357.48,408741.0408,3660505.861,2,164118,2.6,237.9,55,VERT,QUAD,59,,
-111.977764,33.079037,358.49,408741.0432,3660474.05,1,184430.2,3.02,101.1,0,VERT,QUAD,63,,
-111.977761,33.078712,358.08,408741.0442,3660438.081,2,194106.4,3.07,97.7,0,VERT,QUAD,42,,
-111.977763,33.078903,357.21,408741.0449,3660459.203,2,191515.2,2.61,280.8,0,VERT,QUAD,62,,
-111.977765,33.079093,359.28,408741.0454,3660480.303,1,183412.2,2.6,99.1,0,VERT,QUAD,65,,
-111.977765,33.079068,358.86,408741.0476,3660477.531,1,184147.2,2.9,281,0,VERT,QUAD,62,,
-111.977764,33.079007,357.32,408741.0499,3660470.757,2,185126.6,2.71,263.8,0,VERT,QUAD,61,,
-111.977765,33.079119,358.15,408741.0538,3660483.208,2,183142,3.01,271.7,0,VERT,QUAD,65,,
-111.977769,33.079482,357.52,408741.0553,3660523.446,2,161219.6,2.53,88.5,63,VERT,QUAD,67,,
-111.97776,33.078651,357.11,408741.0557,3660431.295,2,195050.6,2.69,89.9,0,VERT,QUAD,39,,
-111.977767,33.079268,358.63,408741.0579,3660499.685,1,181409.4,2.53,290.1,0,VERT,QUAD,61,,
-111.977771,33.07965,357.1,408741.0608,3660542.073,2,154652.8,2.99,278.7,58,VERT,QUAD,62,,
-111.977774,33.079878,357.24,408741.0628,3660567.342,2,150149.6,2.16,88.3,49,VERT,QUAD,53,,
-111.977775,33.079973,357.29,408741.0677,3660577.887,2,144935.8,3.01,266.8,47,VERT,QUAD,51,,
-111.977768,33.079378,359.28,408741.0684,3660511.826,1,163047,1.99,273.4,52,VERT,QUAD,56,,
-111.977769,33.079513,358.71,408741.0684,3660526.861,1,160904.4,2.57,289.6,60,VERT,QUAD,64,,
-111.977767,33.079298,357.48,408741.0704,3660503.022,2,164410,2.72,88.4,55,VERT,QUAD,59,,
-111.977761,33.078771,358.94,408741.0768,3660444.589,1,193139,3.96,72.8,0,VERT,QUAD,53,,
-111.977763,33.078957,357.83,408741.0818,3660465.168,1,190337.2,2.78,266.5,0,VERT,QUAD,62,,
-111.97776,33.078687,357.35,408741.0834,3660435.276,1,194810.4,3.65,301.1,0,VERT,QUAD,39,,
-111.977759,33.078591,357.56,408741.0865,3660424.587,2,200019.8,2.64,92.2,0,VERT,QUAD,50,,
-111.977763,33.078918,356.82,408741.0881,3660460.833,2,190621,2.72,79.4,0,VERT,QUAD,58,,
-111.977757,33.078376,356.82,408741.0892,3660400.826,2,154236.8,2.6,270.1,0,VERT,QUAD,67,,
-111.977773,33.079823,356.54,408741.0901,3660561.255,2,151251.2,2.2,84.4,48,VERT,QUAD,52,,
-111.977756,33.078351,356.68,408741.0907,3660397.976,2,154534.4,2.6,88.3,0,VERT,QUAD,56,,
-111.977767,33.079354,358.22,408741.0908,3660509.22,2,163343.2,2.61,96.2,52,VERT,QUAD,56,,
-111.977763,33.078984,357.81,408741.0908,3660468.14,1,185633.6,2.76,79.1,0,VERT,QUAD,60,,
-111.977761,33.078741,357.25,408741.0921,3660441.219,2,193823,2.74,274.3,0,VERT,QUAD,49,,
-111.977769,33.079482,357.49,408741.0927,3660523.456,2,161219.8,2.8,81,64,VERT,QUAD,68,,
-111.977774,33.079944,357.22,408741.0938,3660574.682,2,145225.6,2.93,82.3,48,VERT,QUAD,52,,
-111.977758,33.078499,356.51,408741.0941,3660414.375,2,201629.6,2.48,254.1,0,VERT,QUAD,62,,
-111.977757,33.078426,356.08,408741.0941,3660406.359,2,202828.8,2.91,89,0,VERT,QUAD,61,,
-111.977775,33.08,357.11,408741.0951,3660580.836,2,144311,2.55,86.9,46,VERT,QUAD,50,,
-111.977768,33.079414,357.69,408741.0962,3660515.817,2,162311.6,2.37,97.9,55,VERT,QUAD,59,,
-111.977766,33.079188,360.28,408741.0967,3660490.814,1,182243.8,3.11,273.7,0,VERT,QUAD,60,,
-111.977766,33.079216,360.46,408741.098,3660493.963,1,181632.2,3.31,99.2,0,VERT,QUAD,55,,
-111.977758,33.078471,356.47,408741.1025,3660411.27,1,201906.8,2.36,103.8,0,VERT,QUAD,62,,
-111.977771,33.079701,357.15,408741.1039,3660547.705,2,153503.8,2.13,99.4,52,VERT,QUAD,56,,
-111.977765,33.079153,359.67,408741.1074,3660486.955,1,182511.8,3.21,87.6,0,VERT,QUAD,60,,
-111.977758,33.078532,356.74,408741.1095,3660418.034,1,200955.2,2.96,93.4,0,VERT,QUAD,62,,
-111.977772,33.079764,357.38,408741.1126,3660554.657,2,152431.2,2.21,83.1,45,VERT,QUAD,49,,
-111.977767,33.079377,359.28,408741.1149,3660511.814,1,163047,1.99,273.4,52,VERT,QUAD,56,,
-111.977762,33.078874,357.27,408741.1179,3660456.02,1,191809.8,2.55,89.8,0,VERT,QUAD,65,,
-111.977769,33.079547,356.84,408741.1223,3660530.641,2,160043.8,2.78,88,56,VERT,QUAD,60,,
-111.97777,33.079585,357.26,408741.1237,3660534.799,2,155738.4,2.16,259.3,56,VERT,QUAD,60,,
-111.977767,33.079324,357.48,408741.1247,3660505.849,2,164118,2.6,237.9,55,VERT,QUAD,59,,
-111.97777,33.079614,357.19,408741.126,3660538.059,2,154951.6,2.41,93.8,59,VERT,QUAD,63,,
-111.977771,33.079732,357.19,408741.1267,3660551.153,2,153157,2.35,270.7,53,VERT,QUAD,57,,
-111.977773,33.079852,356.62,408741.1286,3660564.392,2,150939.6,2.8,281.3,51,VERT,QUAD,55,,
-111.977768,33.079482,357.49,408741.13,3660523.456,2,161219.8,2.8,81,64,VERT,QUAD,68,,
-111.977773,33.079878,357.25,408741.1374,3660567.341,2,150149.8,2.72,105.3,48,VERT,QUAD,52,,
-111.977764,33.079119,358.15,408741.1378,3660483.207,2,183142,3.01,271.7,0,VERT,QUAD,66,,
-111.977764,33.079093,359.28,408741.1387,3660480.291,1,183412.2,2.6,99.1,0,VERT,QUAD,65,,
-111.977769,33.079513,358.75,408741.1432,3660526.871,1,160904.2,2.57,289.6,60,VERT,QUAD,64,,
-111.977768,33.079451,357.42,408741.1531,3660519.919,2,162004.6,3.17,272.2,60,VERT,QUAD,64,,
-111.977766,33.079298,357.48,408741.1544,3660503.021,2,164410,2.72,88.4,55,VERT,QUAD,59,,
-111.977767,33.079377,359.28,408741.1615,3660511.803,1,163047,1.99,273.4,53,VERT,QUAD,57,,
-111.977772,33.079823,356.47,408741.1646,3660561.243,2,151251.4,2.46,102.7,48,VERT,QUAD,52,,
-111.977756,33.078351,356.68,408741.1652,3660397.964,2,154534.4,2.6,88.3,0,VERT,QUAD,56,,
-111.977762,33.078903,357.21,408741.1664,3660459.213,2,191515.2,2.61,280.8,0,VERT,QUAD,61,,
-111.977758,33.078623,357.06,408741.1667,3660428.19,2,195730.6,2.07,264.8,0,VERT,QUAD,46,,
-111.97776,33.078741,357.25,408741.1668,3660441.218,2,193823,2.74,274.3,0,VERT,QUAD,49,,
-111.977768,33.079482,357.49,408741.1674,3660523.456,2,161219.8,2.8,81,64,VERT,QUAD,68,,
-111.977771,33.07979,357.17,408741.1675,3660557.54,2,152111,2.97,232.5,51,VERT,QUAD,55,,
-111.977773,33.079909,357.09,408741.1692,3660570.745,2,145901.2,3.09,261.3,50,VERT,QUAD,54,,
-111.97776,33.078771,358.94,408741.1702,3660444.6,1,193139,3.96,72.8,0,VERT,QUAD,53,,
-111.977761,33.078844,357.86,408741.171,3660452.694,1,192858.6,2.61,273,0,VERT,QUAD,59,,
-111.977771,33.079732,357.19,408741.1733,3660551.153,2,153157,2.35,270.7,52,VERT,QUAD,56,,
-111.977763,33.079037,358.5,408741.1738,3660474.038,1,184430.4,2.67,93.3,0,VERT,QUAD,62,,
-111.977762,33.078957,357.83,408741.1751,3660465.167,1,190337.2,2.78,266.5,0,VERT,QUAD,63,,
-111.977773,33.079973,357.32,408741.1795,3660577.863,2,144935.6,3.37,280.8,47,VERT,QUAD,51,,
-111.977758,33.078591,357.56,408741.1797,3660424.575,2,200019.8,2.64,92.2,0,VERT,QUAD,50,,
-111.977767,33.079413,357.7,408741.1799,3660515.783,2,162311.8,2.43,61.9,55,VERT,QUAD,59,,
-111.977762,33.078918,356.88,408741.1813,3660460.821,2,190621.2,2.58,89.2,0,VERT,QUAD,59,,
-111.97777,33.07965,357.14,408741.1816,3660542.017,2,154652.6,2.47,240.2,56,VERT,QUAD,60,,
-111.977772,33.079852,356.62,408741.1847,3660564.403,2,150939.6,2.8,281.3,52,VERT,QUAD,56,,
-111.977771,33.079764,357.38,408741.1872,3660554.646,2,152431.2,2.21,83.1,45,VERT,QUAD,49,,
-111.977757,33.078499,356.51,408741.1874,3660414.374,2,201629.6,2.48,254.1,0,VERT,QUAD,62,,
-111.977769,33.079547,356.81,408741.1876,3660530.64,2,160044,2.11,82.7,56,VERT,QUAD,60,,
-111.977763,33.079007,357.31,408741.1898,3660470.744,2,185126.4,3.85,293.7,0,VERT,QUAD,62,,
-111.977766,33.079354,358.22,408741.1933,3660509.208,2,163343.2,2.61,96.2,52,VERT,QUAD,56,,
-111.977759,33.078713,358.09,408741.1941,3660438.146,2,194106.6,2.09,89.8,0,VERT,QUAD,41,,
-111.977758,33.078651,357.11,408741.1954,3660431.261,2,195050.6,2.69,89.9,0,VERT,QUAD,39,,
-111.977757,33.078471,356.47,408741.1958,3660411.269,1,201906.8,2.36,103.8,0,VERT,QUAD,61,,
-111.977764,33.079188,360.28,408741.1992,3660490.802,1,182243.8,3.11,273.7,0,VERT,QUAD,61,,
-111.977764,33.079153,359.65,408741.2009,3660486.977,1,182512,2.95,80.6,0,VERT,QUAD,60,,
-111.977761,33.078874,357.27,408741.2019,3660456.02,1,191809.8,2.55,89.8,0,VERT,QUAD,65,,
-111.977759,33.078687,357.35,408741.2045,3660435.252,1,194810.4,3.65,301.1,0,VERT,QUAD,39,,
-111.977768,33.079482,357.49,408741.2047,3660523.455,2,161219.8,2.8,81,64,VERT,QUAD,68,,
-111.977771,33.07979,357.17,408741.2048,3660557.539,2,152111,2.97,232.5,51,VERT,QUAD,55,,
-111.977763,33.079068,358.87,408741.2062,3660477.519,1,184147,2.67,278.6,0,VERT,QUAD,62,,
-111.977766,33.079377,359.28,408741.2081,3660511.791,1,163047,1.99,273.4,52,VERT,QUAD,56,,
-111.977766,33.079324,357.48,408741.2086,3660505.837,2,164118,2.6,237.9,55,VERT,QUAD,59,,
-111.977772,33.079878,357.25,408741.2121,3660567.341,2,150149.8,2.72,105.3,48,VERT,QUAD,52,,
-111.977756,33.078426,356.08,408741.2154,3660406.357,2,202828.8,2.91,89,0,VERT,QUAD,61,,
-111.977765,33.079268,358.63,408741.2167,3660499.694,1,181409.4,2.53,290.1,0,VERT,QUAD,60,,
-111.97777,33.079732,357.19,408741.22,3660551.153,2,153157,2.35,270.7,52,VERT,QUAD,56,,
-111.977763,33.079119,358.15,408741.2218,3660483.207,2,183142,3.01,271.7,0,VERT,QUAD,66,,
-111.97777,33.079701,357.15,408741.2254,3660547.726,2,153503.8,2.13,99.4,52,VERT,QUAD,56,,
-111.977755,33.078376,356.82,408741.2292,3660400.824,2,154236.8,2.6,270.1,0,VERT,QUAD,67,,
-111.977771,33.079823,356.47,408741.23,3660561.242,2,151251.4,2.46,102.7,48,VERT,QUAD,52,,
-111.977762,33.078983,357.82,408741.2305,3660468.105,1,185633.8,2.8,97.2,0,VERT,QUAD,59,,
-111.977763,33.079093,359.28,408741.2319,3660480.279,1,183412.2,2.6,99.1,0,VERT,QUAD,65,,
-111.977772,33.079944,357.22,408741.2338,3660574.681,2,145225.6,2.93,82.3,49,VERT,QUAD,53,,
-111.977767,33.079451,357.42,408741.2372,3660519.929,2,162004.6,3.17,272.2,60,VERT,QUAD,64,,
-111.977769,33.079614,357.19,408741.2379,3660538.047,2,154951.6,2.41,93.8,59,VERT,QUAD,63,,
-111.977765,33.079298,357.48,408741.2384,3660503.02,2,164410,2.72,88.4,55,VERT,QUAD,59,,
-111.977757,33.078532,356.7,408741.2402,3660418.033,1,200955.4,2.8,90.5,0,VERT,QUAD,62,,
-111.977771,33.079852,356.62,408741.2409,3660564.413,2,150939.6,2.8,281.3,52,VERT,QUAD,56,,
-111.977759,33.078741,357.25,408741.2414,3660441.217,2,193823,2.74,274.3,0,VERT,QUAD,49,,
-111.977767,33.079482,357.49,408741.242,3660523.455,2,161219.8,2.8,81,63,VERT,QUAD,67,,
-111.977771,33.07979,357.17,408741.2422,3660557.539,2,152111,2.97,232.5,51,VERT,QUAD,55,,
-111.977768,33.079547,356.81,408741.2436,3660530.64,2,160044,2.11,82.7,56,VERT,QUAD,60,,
-111.977768,33.079584,357.26,408741.2446,3660534.754,2,155738.4,2.16,259.3,56,VERT,QUAD,60,,
-111.977757,33.07859,357.57,408741.245,3660424.563,2,200020,2.88,99.4,0,VERT,QUAD,50,,
-111.977766,33.079413,357.7,408741.2543,3660515.749,2,162311.8,2.43,61.9,55,VERT,QUAD,59,,
-111.977766,33.079377,359.28,408741.2546,3660511.78,1,163047,1.99,273.4,53,VERT,QUAD,57,,
-111.977767,33.079513,358.75,408741.2549,3660526.837,1,160904.2,2.57,289.6,60,VERT,QUAD,64,,
-111.977759,33.078771,358.94,408741.2637,3660444.61,1,193139,3.96,72.8,0,VERT,QUAD,53,,
-111.977761,33.078917,356.88,408741.2651,3660460.798,2,190621.2,2.58,89.2,0,VERT,QUAD,59,,
-111.977764,33.079216,360.46,408741.266,3660493.961,1,181632.2,3.31,99.2,0,VERT,QUAD,54,,
-111.97777,33.079732,357.19,408741.2667,3660551.152,2,153157,2.35,270.7,52,VERT,QUAD,56,,
-111.977761,33.078957,357.83,408741.2685,3660465.166,1,190337.2,2.78,266.5,0,VERT,QUAD,63,,
-111.977762,33.079068,358.87,408741.2714,3660477.507,1,184147,2.67,278.6,0,VERT,QUAD,62,,
-111.977769,33.07965,357.14,408741.2748,3660542.005,2,154652.6,2.47,240.2,57,VERT,QUAD,61,,
-111.977763,33.079153,359.65,408741.2756,3660486.976,1,182512,2.95,80.6,0,VERT,QUAD,61,,
-111.97776,33.078874,357.31,408741.2767,3660456.03,1,191810,2.49,87,0,VERT,QUAD,65,,
-111.977767,33.079482,357.49,408741.2794,3660523.455,2,161219.8,2.8,81,63,VERT,QUAD,67,,
-111.97777,33.07979,357.17,408741.2795,3660557.539,2,152111,2.97,232.5,51,VERT,QUAD,55,,
-111.977773,33.08,357.16,408741.2821,3660580.867,2,144311.2,2.94,94.4,46,VERT,QUAD,50,,
-111.977762,33.079007,357.31,408741.2832,3660470.755,2,185126.4,3.85,293.7,0,VERT,QUAD,61,,
-111.977771,33.079878,357.25,408741.2868,3660567.34,2,150149.8,2.72,105.3,48,VERT,QUAD,52,,
-111.97776,33.078903,357.18,408741.2877,3660459.212,2,191515,2.54,251.6,0,VERT,QUAD,61,,
-111.977758,33.078651,357.1,408741.2887,3660431.26,2,195050.8,2.92,101.9,0,VERT,QUAD,39,,
-111.977756,33.078471,356.47,408741.2892,3660411.269,1,201906.8,2.36,103.8,0,VERT,QUAD,61,,
-111.977756,33.078499,356.51,408741.2901,3660414.373,2,201629.4,2.98,266.7,0,VERT,QUAD,61,,
-111.977769,33.079701,357.16,408741.2909,3660547.737,2,153504,2.57,78.5,53,VERT,QUAD,57,,
-111.977765,33.079324,357.44,408741.2926,3660505.836,2,164117.8,3.19,279.4,55,VERT,QUAD,59,,
-111.97777,33.079823,356.47,408741.2953,3660561.242,2,151251.4,2.46,102.7,47,VERT,QUAD,51,,
-111.977771,33.079852,356.65,408741.2969,3660564.413,2,150939.4,2.19,277.5,52,VERT,QUAD,56,,
-111.977767,33.079547,356.81,408741.2996,3660530.639,2,160044,2.11,82.7,56,VERT,QUAD,60,,
-111.977771,33.079909,357.14,408741.2999,3660570.755,2,145901,3.22,252.2,50,VERT,QUAD,54,,
-111.977757,33.07859,357.57,408741.301,3660424.563,2,200020,2.88,99.4,0,VERT,QUAD,50,,
-111.977765,33.079377,359.29,408741.3011,3660511.757,1,163046.8,3.53,246.8,53,VERT,QUAD,57,,
-111.977762,33.079037,358.5,408741.3044,3660474.036,1,184430.4,2.67,93.3,0,VERT,QUAD,62,,
-111.977763,33.079119,358.02,408741.3057,3660483.195,2,183141.8,3.11,268.4,0,VERT,QUAD,66,,
-111.97777,33.079763,357.39,408741.3082,3660554.611,2,152431.4,2.31,102.6,45,VERT,QUAD,49,,
-111.977763,33.079188,360.28,408741.311,3660490.779,1,182243.6,2.92,271.7,0,VERT,QUAD,60,,
-111.977768,33.079614,357.14,408741.3126,3660538.046,2,154951.8,2.35,93,58,VERT,QUAD,62,,
-111.977769,33.079732,357.19,408741.3133,3660551.152,2,153157,2.35,270.7,51,VERT,QUAD,55,,
-111.977754,33.078351,356.68,408741.3148,3660397.985,2,154534.6,2.4,100.2,0,VERT,QUAD,56,,
-111.977758,33.078741,357.24,408741.3159,3660441.194,2,193822.8,2.58,272.7,0,VERT,QUAD,49,,
-111.97777,33.07979,357.17,408741.3168,3660557.538,2,152111,2.97,232.5,50,VERT,QUAD,54,,
-111.977759,33.078845,357.8,408741.3206,3660452.725,1,192858.4,2.62,272.4,0,VERT,QUAD,61,,
-111.977766,33.079451,357.42,408741.3213,3660519.94,2,162004.6,3.17,272.2,60,VERT,QUAD,64,,
-111.977757,33.078623,357.06,408741.3255,3660428.199,2,195730.4,3.99,270.9,0,VERT,QUAD,48,,
-111.977766,33.079413,357.7,408741.3286,3660515.715,2,162311.8,2.43,61.9,55,VERT,QUAD,59,,
-111.977772,33.079973,357.32,408741.3289,3660577.873,2,144935.6,3.37,280.8,47,VERT,QUAD,51,,
-111.977757,33.078687,357.43,408741.335,3660435.229,1,194810.2,3.65,301.1,0,VERT,QUAD,40,,
-111.977771,33.079944,357.19,408741.3362,3660574.646,2,145225.8,2.86,93,48,VERT,QUAD,52,,
-111.977762,33.079068,358.87,408741.3367,3660477.495,1,184147,2.67,278.6,0,VERT,QUAD,61,,
-111.977755,33.078426,356.08,408741.3368,3660406.356,2,202828.8,2.91,89,0,VERT,QUAD,61,,
-111.977759,33.078874,357.31,408741.342,3660456.018,1,191810,2.49,87,0,VERT,QUAD,65,,
-111.977765,33.079354,358.25,408741.3431,3660509.251,2,163343.4,1.97,96.6,52,VERT,QUAD,56,,
-111.977758,33.078714,358.09,408741.3441,3660438.211,2,194106.6,2.09,89.8,0,VERT,QUAD,41,,
-111.977769,33.079701,357.16,408741.3469,3660547.736,2,153504,2.57,78.5,52,VERT,QUAD,56,,
-111.97776,33.078917,356.88,408741.3489,3660460.775,2,190621.2,2.58,89.2,0,VERT,QUAD,58,,
-111.977762,33.079153,359.65,408741.3503,3660486.975,1,182512,2.95,80.6,0,VERT,QUAD,61,,
-111.97776,33.078903,357.18,408741.353,3660459.212,2,191515,2.54,251.6,0,VERT,QUAD,61,,
-111.977769,33.07979,357.18,408741.3543,3660557.549,2,152110.8,2.41,311,51,VERT,QUAD,55,,
-111.977755,33.078471,356.39,408741.3547,3660411.29,1,201907,3.11,76.4,0,VERT,QUAD,61,,
-111.977767,33.079547,356.81,408741.3556,3660530.639,2,160044,2.11,82.7,55,VERT,QUAD,59,,
-111.977756,33.07859,357.57,408741.357,3660424.562,2,200020,2.88,99.4,0,VERT,QUAD,50,,
-111.977769,33.079732,357.22,408741.3599,3660551.14,2,153156.8,2.93,257.9,52,VERT,QUAD,56,,
-111.977755,33.078532,356.7,408741.3615,3660418.031,1,200955.4,2.8,90.5,0,VERT,QUAD,62,,
-111.97776,33.078957,357.82,408741.3618,3660465.166,1,190337,2.71,288.3,0,VERT,QUAD,63,,
-111.977771,33.079909,357.14,408741.3654,3660570.765,2,145901,3.22,252.2,49,VERT,QUAD,53,,
-111.977768,33.07965,357.14,408741.368,3660541.993,2,154652.6,2.47,240.2,57,VERT,QUAD,61,,
-111.977754,33.078376,356.79,408741.3692,3660400.823,2,154236.6,2.54,274.9,0,VERT,QUAD,66,,
-111.97776,33.078983,357.82,408741.3704,3660468.093,1,185633.8,2.8,97.2,0,VERT,QUAD,59,,
-111.977757,33.078651,357.1,408741.3727,3660431.259,2,195050.8,2.92,101.9,0,VERT,QUAD,40,,
-111.977763,33.079268,358.62,408741.3755,3660499.704,1,181409.2,3.98,291.2,0,VERT,QUAD,60,,
-111.977766,33.079513,358.66,408741.3759,3660526.802,1,160904,2.57,289.6,60,VERT,QUAD,64,,
-111.977761,33.079007,357.31,408741.3766,3660470.765,2,185126.4,3.85,293.7,0,VERT,QUAD,61,,
-111.977767,33.079584,357.26,408741.3843,3660534.719,2,155738.2,2.39,265.2,57,VERT,QUAD,61,,
-111.977765,33.079412,357.7,408741.3845,3660515.703,2,162312,2.4,114,55,VERT,QUAD,59,,
-111.977767,33.079614,357.14,408741.3873,3660538.045,2,154951.8,2.35,93,58,VERT,QUAD,62,,
-111.977764,33.079298,357.47,408741.3875,3660502.997,2,164410.2,2.91,104,55,VERT,QUAD,59,,
-111.97777,33.079878,357.28,408741.3894,3660567.328,2,150150,2.37,91.8,48,VERT,QUAD,52,,
-111.977756,33.078623,357.06,408741.3909,3660428.199,2,195730.4,3.99,270.9,0,VERT,QUAD,47,,
-111.977754,33.078427,356.08,408741.3931,3660406.389,2,202829,3.55,88.8,0,VERT,QUAD,61,,
-111.977764,33.079377,359.29,408741.3944,3660511.756,1,163046.8,3.53,246.8,53,VERT,QUAD,57,,
-111.977761,33.079093,359.32,408741.4,3660480.289,1,183412.4,2.89,97.3,0,VERT,QUAD,65,,
-111.977766,33.079482,357.46,408741.4007,3660523.454,2,161220,2.8,81,62,VERT,QUAD,66,,
-111.977761,33.079068,358.87,408741.4019,3660477.484,1,184147,2.67,278.6,0,VERT,QUAD,62,,
-111.977768,33.079701,357.16,408741.4029,3660547.736,2,153504,2.57,78.5,52,VERT,QUAD,56,,
-111.977758,33.078845,357.8,408741.4046,3660452.725,1,192858.4,2.62,272.4,0,VERT,QUAD,61,,
-111.977764,33.079324,357.44,408741.4052,3660505.902,2,164117.8,3.19,279.4,54,VERT,QUAD,58,,
